subj AGE SEX RACE EDUC WRKSTAT MARITAL EARNRS INCOME RINCOME PARTYID GUNLAW PRES16 SMALLGAP TRCOURTS
1121  59   2    3   15       1       3      1     12       6       4     NA     NA        2        5
1122  22   2    3   12       1       5      2     12       6       7      1     NA       NA       NA
1123  31   1    1   16       1       5      1     12      12       0      1      1       NA       NA
1124  50   2    1   16       7       3      2     12      11       3     NA     NA        1        6
1125  21   1    1   15       2       5      1     10       4       6      2      2       NA       NA
1126  29   1    1   16       2       1      2     12      12       1      1      1        1        9
1127  21   2    1   15       2       5      1      4       4       4     NA     NA       NA       NA
1128  21   2    3   15       6       5      4     12       3       0      1      1        1        3
1129  25   1    1   17       2       5      1     11      NA       0     NA      1        2        8
1130  22   1    1   16       6       5      4     12      12       5      2      2       NA       NA
1131  23   1    2   13       3       5      1     NA      NA       2      1      1        5        1
1132  21   1    1   14       6       5      3     NA      NA       0      1      1       NA       NA
1133  21   1    1   15       4       5      1      9       2       1      1     NA        2        4
1134  55   1    1   16       1       1      3     NA      NA       2     NA      2        4        7
1135  63   1    1   20       1       1      4     12      12       6      1      1        3        8
1136  86   2    1   12       5       2      0     12      NA       4     NA      2       NA       NA
1137  40   1    1    8       1       1      2     12      12       6      1      2        3        5
1138  42   1    3   12       1       1      1     12      12       3     NA     NA       NA       NA
1139  64   2    1   12       5       4      0     11      NA       6      2      2        3        5
1140  72   2    1   20       5       3      1     12      NA       0      1      1       NA       NA
1141  84   1    1   16       5       1      0     12       2       0     NA     NA        4        5
1142  30   2    2   14       1       5      1     12      12       3     NA     NA       NA       NA
1143  33   1    1   12       1       5      1     11      11       3     NA      3       NA       NA
1144  76   1    1   14       5       2      1     12      NA       7      2      2        3        7
1145  28   1    3   19       1       5      1     12      12       2     NA     NA        4        8
1146  23   2    2   16       6       5      1     12      11       4      1     NA        2        4
1147  30   2    1   12       7       1      1     12      NA       1     NA      1       NA       NA
1148  29   2    3   12       1       5      1     11      NA       1      1     NA       NA       NA
1149  23   1    1   11       2       3      2     NA      10       3      2     NA        3        4
1150  85   1    1   17       1       5      1      9      NA       1     NA      1        2        8
1151  58   1    3    9       4       1      2     12      12       3      1      2       NA       NA
1152  86   1    1   13       5       2      1     12      NA       2      1     NA        4        8
1153  82   1    1   17       5       1      0     12       1       5     NA      2       NA       NA
1154  50   1    2   12       1       1      2     11      11       0      1      1       NA       NA
1155  55   1    2   13       1       5      1     12      12       3     NA      1        4        4
1156  41   2    3   16       1       3      2     12      12       2      1      1       NA       NA
1157  22   1    3   14       2       5      3     12      10       7      2      1        2        3
1158  28   1    1   14       1       1      2     12      12       6     NA      2       NA       NA
1159  87   2    2   12       5       3      0     12      NA       0      1      1       NA       NA
1160  64   1    3   16       1       1      1     12      12       6     NA      2       NA       NA
1161  18   2    1   11       6       5      2     NA      NA       4      2     NA       NA       NA
1162  73   2    1   12       5       1      0     NA      NA       0     NA      1       NA       NA
1163  68   2    1   13       5       1      0     NA      NA       2     NA      1        3        7
1164  51   2    1   20       1       1      3     NA      NA       6      2      2       NA       NA
1165  67   1    1   16       1       1      1     12      12       7      2      2        4        7
1166  81   1    1   16       5       2      2     NA      NA       0     NA      1       NA       NA
1167  70   1    1   16       5       3      4     NA      NA       5      2      2       NA       NA
1168  63   1    1   12       5       1      0     12      NA       1     NA      2        2        4
1169  71   2    1   12       5       1      1     12      NA       5      1      2        3        7
1170  34   1    1   16       1       1      2     NA      12       4      1     NA       NA       NA
1171  86   1    1   16       2       2      1     12      12       3      1      2       NA       NA
1172  39   2    1   12       1       5      1     12      12       1     NA     NA       NA       NA
1173  47   1    1   12       4       3      2     12       1       3      1     NA       NA       NA
1174  33   2    2   18       1       1      2     12      12       1      1      1        3        5
1175  31   1    3   16       1       2      1     12      12       2     NA      1        2        4
1176  57   2    1   12       5       1      2     NA      12       5      1      4       NA       NA
1177  35   1    1   13       1       1      2     12      12       3     NA      3       NA       NA
1178  65   2    1   12       5       2      2     12      NA       2      1      3       NA       NA
1179  69   1    1   12       5       5      0     12      NA       4      2      1        2        7
1180  59   2    2   12       4       3      0      3      NA       1     NA      1        1        1
1181  35   1    1   13       1       1      2     12      12       1      2      1        2        3
1182  37   1    1   13       2       5      1     12      12       5      2      2       NA       NA
1183  51   2    1   12       1       1      3     NA      12       6      2      2        4        6
1184  85   1    3   10       5       1      0     12      NA       2     NA      1        5        8
1185  49   2    1   16       7       1      1     12      NA       5      1     NA       NA       NA
1186  68   2    1   16       5       1      2     12      NA       2      1      1        2        7
1187  70   2    1   17       5       1      1     NA      NA       4     NA      2        4        7
1188  74   1    1   12       5       2      0     12      NA       0      1      1        2        5
1189  68   2    1   12       2       1      2     12      12       6     NA      2       NA       NA
1190  46   2    1   16       1       1      2     12      12       6      1      2       NA       NA
1191  51   2    1   14       2       1      2     12      12       6      2      2        3        8
1192  66   1    1   12       5       3      2     12      NA       6     NA      2        4        9
1193  43   1    1   14       1       5      1     NA      NA       4      2      2       NA       NA
1194  74   2    1   11       5       2      0     NA      NA       0      1      1        4        3
1195  74   1    1   18       5       1      1     12      NA       4     NA      2        2        7
1196  85   1    1   12       5       1      0     12      NA       4      2      2        5        8
1197  49   1    1   16       1       3      1     12      12       2      1      3        2        3
1198  46   2    1   12       7       1      2     NA      NA       6      2      2       NA       NA
1199  37   2    1   17       7       1      1     12      NA       1      1      1        3        6
1200  41   2    1   11       1       4      1     10       7       3      2     NA       NA       NA
1201  22   1    1   12       1       1      2     12      11       2      1     NA        4        6
1202  43   2    1   16       1       1      3     12       7       2     NA     NA        2        8
1203  73   2    1   16       5       1      1     12      NA       3      1      3        3        8
1204  34   2    1   16       3       1      2     12      12       5      2      3       NA       NA
1205  87   1    1   14       5       2      0      9      NA       0      1      1        4        5
1206  32   2    1   18       4       5      2     12       4       0     NA      1        2        6
1207  31   2    1   14       1       3      1     12      NA       3      1     NA        2        5
1208  33   1    1   12       6       5      0      2      NA       3     NA     NA       NA       NA
1209  69   1    1   12       6       3      0      9      NA       5      1     NA       NA       NA
1210  77   1    1   12       5       5      0      9      NA       6      1      2        4        7
1211  52   1    1   13       7       3      0      1      NA       5      1     NA       NA       NA
1212  37   1    1   15       1       3      1     12      12       0     NA      1       NA       NA
1213  52   1    1   12       1       5      1     12      12       2      2      1       NA       NA
1214  38   2    3   16       1       5      1     12      12       1      1     NA        3        6
1215  55   1    3   11       2       3      2      3       3       4      2     NA        4        2
1216  75   2    1   13       7       1      0     12      NA       1     NA      1       NA       NA
1217  50   2    1   14       1       1      2     12      12       3      2     NA       NA       NA
1218  25   2    1   12       1       5      2     12      NA       2      1      1        4        6
1219  28   1    1   12       1       1      2     12      12       3      1     NA        5        3
1220  76   1    1   16       5       3      0      5      NA       0      2      1        2       10
1221  52   1    1   16       1       1      1     NA      NA       4      2      3       NA       NA
1222  22   1    1   12       1       5      4     12      12       5      2     NA        3        5
1223  57   1    1   11       1       2      4     12      12       1     NA      1       NA       NA
1224  84   2    1    8       5       3      1     11      NA       6     NA      2       NA       NA
1225  63   2    1   14       1       1      2     12      12       0      1     NA        2        8
1226  58   2    2   20       1       2      1     12      12       1     NA      1       NA       NA
1227  43   2    1   11       7       1      1     12      NA       1      2     NA        3        3
1228  25   2    1   13       1       5      1     12      12       4      2     NA       NA       NA
1229  39   1    1   10       1       1      1     12      12       4      2     NA        5        0
1230  31   2    1   15       1       5      3     12       8       7     NA      2       NA       NA
1231  39   2    1   12       1       3      1     12      12       4      1      3       NA       NA
1232  34   2    2   12       1       5      1     12      NA       2      1      1       NA       NA
1233  27   1    1   14       1       1      2     12      12       4     NA     NA        4        6
1234  35   1    1   16       1       5      2     12      11       4      1      3       NA       NA
1235  24   2    1   17       1       5      1     12      NA       2      1     NA        2        0
1236  48   1    1   16       1       5      2     12      NA       5     NA     NA       NA       NA
1237  21   1    1   14       4       5      4     12      NA       2      1     NA       NA       NA
1238  30   1    1   15       1       5      2     12      12       5      1     NA        4        8
1239  36   1    3   15       1       5      1     12      NA       5     NA      2        3        7
1240  52   1    1   12       4       5     NA      9      NA       6     NA      2       NA       NA
1241  36   1    1   17       1       1      2     NA      NA       4     NA     NA       NA       NA
1242  80   2    1   18       5       2      0     12      NA       0      1      1       NA       NA
1243  27   2    1   16       1       5      1     12      10       5      1     NA        4        4
1244  24   2    1   18       1       5      1     11      NA       5     NA      1        4        7
1245  44   2    1   12       1       3      2     12       9       3      1      2       NA       NA
1246  89   1    1   11       5       1      0     11      NA       2     NA      2        4        7
1247  22   1    2   13       1       5      3     12      NA       1      2     NA        3        3
1248  48   1    3   12       4       1      2     12      NA       2     NA     NA        1        7
1249  33   2    1    9       1       5      1     11       3       0      1      1        3        5
1250  59   2    3   12       7       2      0      8      NA       0     NA      1       NA       NA
1251  43   1    3   13       1       5      1     12      NA       4      1      2       NA       NA
1252  32   2    3   12       7       1      1     NA       1       0      1     NA        2        6
1253  62   2    1   16       5       3      0     NA      NA       2      1      1       NA       NA
1254  53   2    1   12       2       1      3     12      11       3      1     NA       NA       NA
1255  59   2    1   13       2       1      1     12      12       4     NA      2       NA       NA
1256  47   1    1   12       1       1      3     12      12       6     NA     NA        3        3
1257  18   2    1   12       6       5      2     12      NA       1      1     NA       NA       NA
1258  64   1    1   12       1       2      1     12      12       1      2     NA       NA       NA
1259  22   1    1   12       2       5      2     NA      NA       2      1      2        2        5
1260  37   2    1   16       1       1      2     12      12       0     NA      1        1        2
1261  31   2    1   16       1       5      1     12      12       0      1      1       NA       NA
1262  72   2    1   14       5       2      0     12      NA       1     NA      1       NA       NA
1263  32   2    1   16       1       1      2     12      12       0      1      1        3        4
1264  69   1    1   16       5       1      0     12      NA       0      1      1        1        9
1265  32   2    1   16       1       5      1     12      12       3     NA      3       NA       NA
1266  32   1    1   16       1       5      1     12      12       2     NA      1        2        8
1267  60   2    1   15       1       3      1     12      12       3      1     NA       NA       NA
1268  70   1    1    5       5       2      0      9      NA       3     NA     NA       NA       NA
1269  41   2    3   14       1       5      1     12      12       0      1      1       NA       NA
1270  35   2    1   17       7       5      1      9      NA       1     NA     NA       NA       NA
1271  77   2    1   14       5       3      0      1      NA       4      1      2       NA       NA
1272  57   1    1   10       2       4      1     10      10       6      2     NA        2        5
1273  26   1    1   15       1       5      2      9      NA       2      1      4        3        5
1274  56   1    1   12       1       3      1     11      11       3     NA      2       NA       NA
1275  24   1    1   16       1       5      1     12      12       1     NA      1       NA       NA
1276  56   2    2   11       7       5      0      8      NA       0     NA     NA        3        4
1277  39   2    3    3       1       2      2     11       3       0      1     NA       NA       NA
1278  30   2    1   20       6       1      2     12      11       0      1      1        1        3
1279  26   2    1   16       2       5      2     10       9       0     NA     NA       NA       NA
1280  31   2    1   12       1       5      1      4      NA       3      2     NA       NA       NA
1281  36   2    1   16       1       1      2     12      12       1      1      1        3        7
1282  69   1    1   16       1       1      2     12      12       6     NA      2        3        6
1283  39   2    1   16       1       1      2     12      12       2      1     NA       NA       NA
1284  53   1    1   11       1       1      1     12      12       6     NA      2        2        7
1285  55   1    1   12       1       4      1     12      12       4      2      2        4        5
1286  50   2    1    9       7       3      0      3      NA       3     NA     NA        4        4
1287  31   1    1   18       1       1      2     12      12       0      2      1        1        6
1288  70   2    1   17       5       5      0     12      NA       6     NA      2       NA       NA
1289  68   2    1   14       2       3      1     NA      NA       0      1      1        2        4
1290  73   1    1   15       1       1      2     NA      12       2     NA      1        2        8
1291  60   2    1   20       7       5      1     12      10       0      1      1        3        7
1292  30   1    1   12       1       5      2     12      11       4      2     NA        2        1
1293  60   2    1   14       1       1      2     12      12       1     NA      1       NA       NA
1294  61   1    1   12       2       3      1     12       1       2      1      1        4        7
1295  69   2    1   11       1       2      1      9       9       0     NA     NA        2        4
1296  41   1    1    9       7       5      0      2      NA       3      1     NA       NA       NA
1297  64   1    1   14       5       5      0      9      NA       2      1      1        3        5
1298  63   2    1   12       5       2      0     12      NA       1     NA      1        2        5
1299  22   1    2   11       2       5      2      3      NA       3      1      1        4        2
1300  33   2    1   12       4       4      0      1      NA       3     NA     NA       NA       NA
1301  56   1    1   16       1       5      1     12      12       0      1      1        1        7
1302  30   2    1   15       4       1      2     12      12       1      2      1       NA       NA
1303  89   2    1   14       5       2      0     11      NA       0      1      1        3        5
1304  61   2    1   16       1       3      1     12      12       5     NA      1        4        8
1305  55   1    1   12       1       3      2     12      12       3      1     NA        2        4
1306  67   2    1   18       5       5      0     12      NA       1      1      1       NA       NA
1307  61   2    1   12       3       1      1     12      NA       3      1      2        2        7
1308  69   1    1   12       5       2      0      9      NA       7     NA      2        3        7
1309  30   1    2   16       1       5      3     12      NA       0      1      1        1        1
1310  70   1    1   12       5       1      0     12      NA       6     NA      2       NA       NA
1311  41   1    2   13       2       3      1     12      12       1      1     NA       NA       NA
1312  67   2    2    8       2       5      0     10       9       2      2     NA       NA       NA
1313  62   1    1   12       5       3      0      9      NA       1      1      2        4        3
1314  36   2    2   14       1       3      1     12      12       0      1      1       NA       NA
1315  51   2    1   14       1       1      4     NA      12       6     NA      2       NA       NA
1316  65   2    1   16       2       1      2     12      12       1      1      2       NA       NA
1317  63   1    2   12       2       3      3     12       8       0     NA      1       NA       NA
1318  23   1    1   16       1       5      2     12      NA       4      1      2        3        9
1319  89   2    1   12       7       2      0      2      NA       1     NA      1       NA       NA
1320  47   2    1   16       3       1      2     12       9       5      1      2       NA       NA
1321  75   2    1   12       5       2      0     12      NA       6      2      2        3        7
1322  24   1    1   12       1       1      2     12      12       6      2      2        2        3
1323  42   1    1   13       1       1      2     12      12       4      2      2       NA       NA
1324  29   2    1   12       7       5      0      9      NA       3      1     NA        3        0
1325  26   2    1   14       1       5      1     11      11       4     NA      3       NA       NA
1326  89   2    2   10       5       2      2      7      NA       0      1     NA       NA       NA
1327  76   2    1   12       5       1      0     12      NA       1      1      1       NA       NA
1328  36   2    1   12       1       1      2     12      12       1      1      2        4        5
1329  77   2    1   12       7       1      0     12      NA       6      1      2       NA       NA
1330  32   1    1   12       1       1      2     12      12       6     NA      2       NA       NA
1331  72   1    1   12       5       3      0      9      NA       3      2     NA       NA       NA
1332  39   2    1   17       1       1      2     12       9       1      1     NA        2        8
1333  71   2    1   12       5       1      0     12      NA       5      1      2       NA       NA
1334  31   1    1   14       1       3      1     12      12       6     NA      2        4        4
1335  69   1    1   18       5       1      1     12      NA       2     NA      1        2        7
1336  35   1    3    3       1       1      1     10      10       3      1     NA        1       10
1337  80   1    1   16       5       1      0     12      NA       6     NA      2        4        0
1338  49   1    1   16       1       3      1     12      12       2      1      1       NA       NA
1339  42   1    1   12       1       1      2     12      12       1     NA      1        2        4
1340  36   2    3    3       6       1      0     10      NA       2      1     NA       NA       NA
1341  71   1    1   10       5       1      0     12      NA       5      2     NA        3        4
1342  64   1    1    6       5       5      0      1      NA       3     NA     NA       NA       NA
1343  57   1    1   14       1       3      1     11      11       5      1      2       NA       NA
1344  24   2    1   12       7       1      4     NA       1       3      2     NA        3        5
1345  47   2    1   13       2       3      1     12      NA       5      1     NA       NA       NA
1346  23   1    1   13       1       5      4     12      12       5      1      2        2        7
1347  46   1    1   14       1       3      3     12      12       6      1     NA       NA       NA
1348  57   1    1   10       1       3      1     12      NA       7     NA     NA        5        5
1349  50   2    1   18       3       1      1     12      12       3      1      1        2        8
1350  34   2    1   13       1       5      1     12      12       4     NA     NA       NA       NA
1351  20   1    1   13       6       5      3     NA      NA       4      2     NA        3        7
1352  49   2    1   15       1       1      2     12      12       5      1      2       NA       NA
1353  30   2    3   15       4       5      2     12      12       0     NA      1       NA       NA
1354  29   1    1   12       1       1      2     12      12       3      1     NA       NA       NA
1355  61   2    1   12       1       3      1     12      12       1     NA     NA        5        7
1356  29   2    3   20       6       5      1     11      NA       2      1     NA       NA       NA
1357  21   1    1   14       6       5      1      2      NA       0      1      1        2        8
1358  24   1    1   16       6       5      1     12      12       4     NA     NA        3        9
1359  34   2    1   18       5       1      0     NA      NA       0      1      1       NA       NA
1360  25   2    1   14       1       5      2     12       5       0     NA      1       NA       NA
1361  21   1    1   14       6       5      1      2      NA       4      1     NA       NA       NA
1362  22   1    1   15       6       5      1     NA      NA       4      1     NA        4        7
1363  38   1    1   12       2       5      1     NA       4       3      1     NA       NA       NA
1364  70   1    1   12       5       1      1     12      10       3      1     NA        2        6
1365  33   2    1   12       7       1      2     12      NA       3     NA     NA       NA       NA
1366  75   2    1   10       5       1      0     12      NA       2      1      1       NA       NA
1367  56   1    1   12       4       1      2     11       9       5      1      2        4        5
1368  68   1    1   16       5       1      0     12      NA       0     NA      1       NA       NA
1369  39   2    1   12       1       1      2      9      NA       1      1     NA       NA       NA
1370  54   2    1   14       2       1      2     12      11       6      1      2        3        3
1371  60   1    1   12       1       1      2     12      12       5     NA     NA        4        7
1372  60   1    1   14       1       1      2     12      12       5      2      2       NA       NA
1373  36   1    1   18       1       1      2     12      NA       5      1      2        4        3
1374  31   2    1   12       1       1      2     12      12       5      2      2       NA       NA
1375  41   2    2   16       1       1      2     12      12       0     NA      1        3        7
1376  29   2    1   14       1       3      1     12      12       6     NA      2       NA       NA
1377  38   2    1   16       1       1      2     12      11       6      1      2        3        7
1378  42   2    1   15       1       3      1     12      12       5      1      2       NA       NA
1379  69   2    1   13       5       3      0     12      NA       1      1      1        3        5
1380  29   2    2   16       1       1      2     12      12       0      1      1       NA       NA
1381  33   1    3    3       6       1      2      9      NA       2      2     NA        4        0
1382  27   1    1   14       1       1      2     12      12       3      1     NA       NA       NA
1383  42   1    1   14       1       1      2     12       3       4      1      2        2        5
1384  57   1    1   19       1       1      3     NA      12       5     NA      2        5        8
1385  41   2    1   18       1       3      1     12      NA       0      1      1        3        7
1386  70   2    1   16       5       3      0     11      NA       0      1      1        3        7
1387  31   1    1    8       1       1      2     10       9       6      1      2       NA       NA
1388  68   2    1   14       5       1      1     12      11       6      1      2        4        5
1389  38   2    1   20       1       1      3     12      12       7      1      1       NA       NA
1390  57   1    1   16       7       5      1     NA      NA       1      1      1        3       10
1391  38   1    1   15       1       1      2     12      12       3      1     NA        3        8
1392  30   2    1   18       1       5      2     12       6       5      1      2       NA       NA
1393  68   1    1   11       2       1      2     12      11       3      1      2        4        8
1394  75   2    1   12       5       3      0     NA      NA       6     NA      2       NA       NA
1395  82   1    1   12       1       1      1     12      NA       1      1      2       NA       NA
1396  71   1    1   19       5       1      0     12      NA       3     NA      1        2        6
1397  44   1    1    9       1       1      1     12      12       6      1     NA        3        5
1398  82   2    1   13       5       2      0      9      NA       1      1      1       NA       NA
1399  69   2    3   12       5       1      0     NA      NA       1     NA      1       NA       10
1400  40   1    2   16       1       5      1     12      12       3     NA      1        5        6
1401  61   2    2   12       1       2      1      1      12       0      1      1       NA       NA
1402  70   1    1   11       5       1      0     11      NA       6     NA      4       NA       NA
1403  57   2    1   13       1       1      2     12      11       3      1      2       NA       NA
1404  37   2    1   16       1       5      1     12      12       1      1     NA        2        2
1405  64   1    2   15       5       1      2     12      NA       0     NA      1        4        7
1406  74   2    2   18       5       2      0     12      NA       0      2      1       NA       NA
1407  71   2    2   12       5       4      1      9      NA       0      2      1        4        5
1408  22   1    1   14       6       5      3     12      11       6      1     NA        4        4
1409  26   2    1   10       7       5      1     11       7       2      1     NA       NA       NA
1410  52   2    1   13       1       1      1     12      12       5      1      2       NA       NA
1411  84   2    2   12       5       2      0     12      NA       2      1      1        2        8
1412  22   1    3   10       4       5      0     12      NA       3      1     NA       NA       NA
1413  28   1    2   13       1       5      2     11       7       0      1     NA        2        4
1414  60   2    1   12       1       3      1     12      12       5      1      2       NA       NA
1415  31   2    2   15       2       5      1      9       5       0     NA      1       NA       NA
1416  45   1    2   15       1       3      1     12      12       3      1      1       NA       NA
1417  49   1    2   14       1       1      3     12      12       1     NA      1        2        7
1418  32   2    1   10       1       5      1      3      NA       3      2     NA       NA       NA
1419  43   2    2   11       2       3      1      8       8       0      1      1        4        4
1420  45   2    2   14       1       3      2     12      12       1     NA      1       NA       NA
1421  65   1    1   14       5       1      1     12      NA       0      1      1       NA       NA
1422  32   2    1   14       2       5      0      9      NA       2      1     NA        3        2
1423  23   2    1   11       7       5      2     12       3       2     NA      3       NA       NA
1424  52   1    1   18       1       1      2     12      12       6      2      2       NA       NA
1425  58   2    1   16       1       1      2     12      12       2      1      1        3        7
1426  21   2    1   15       2       5      4     NA       5       5     NA     NA        4        6
1427  77   2    1   16       5       2      0     12       4       2      1      1        3        7
1428  86   1    1   10       5       1      0     12      NA       6      2      2       NA       NA
1429  52   2    1   14       2       3      2     NA      12       1      1      1        2        5
1430  66   1    1   16       5       3      1     12      NA       3      2      2       NA       NA
1431  72   2    1   14       5       2      0     NA      NA       3     NA     NA        3        8
1432  47   2    1   14       1       3      1     12      12       5      2     NA       NA       NA
1433  58   1    1   16       1       5      1     12      12       6     NA      2       NA       NA
1434  35   2    2   15       1       3      1     12      12       1      1     NA       NA       NA
1435  50   2    2   14       1       4      1     12      12       3      1      1        4        5
1436  84   2    1   17       5       2      0     NA      NA       6     NA      2        4        8
1437  22   1    2   15       6       5      3     12      NA       1      1      1        1        4
1438  29   2    2   17       1       5      1     12      12       2     NA      1       NA       NA
1439  26   1    2   12       1       4      2     11      11       2      1     NA       NA       NA
1440  24   2    1   16       1       1      4     NA      NA       2      1     NA        1        5
1441  NA   2    1   12       2       1      1     11      11       3      2     NA       NA       NA
1442  38   1    1   14       8       1      0     10      NA       2      1      2        2        8
1443  31   1    1   16       1       5      1     12      12       1      1      1        4        7
1444  31   2    1   16       7       5      1     12      NA       2      1      3       NA       NA
1445  30   2    2   16       6       5      1      1      11       7      1     NA        3        3
1446  46   1    1   18       1       1      2     NA      NA       5     NA      2        5        6
1447  49   1    2   16       1       5      1      9       9       0      1      1        4        2
1448  29   1    1   10       1       1      2     12      11       4      2     NA       NA       NA
1449  45   2    1   10       6       3      2      9      NA       4      1     NA       NA       NA
1450  67   1    2   12       5       3      0     11      NA       0     NA      1        3        5
1451  34   2    1   12       1       1      2     12      12       5      1      2        3        7
1452  82   1    2   12       5       2      1     12      NA       3     NA      1       NA       NA
1453  44   1    3   13       1       1      2     12      12       4     NA      2        3        8
1454  48   2    1   18       3       1      2     12      12       2      1      1        2        6
1455  24   2    1    8       7       5      1      9       3       4     NA     NA       NA       NA
1456  56   1    1   12       8       1      0     NA      NA       5      2      2        4        4
1457  65   1    1   11       1       1      1     12       9       4      2      2       NA       NA
1458  48   2    2   13       1       5      2     12      12       2      1     NA        1        3
1459  27   2    2   16       7       5      0      1      NA       1      2      1       NA       NA
1460  55   2    2   18       1       1      3     12      12       2      1      1       NA       NA
1461  25   1    1   15       6       1      0      1      NA       4      1      1        3        3
1462  55   2    2   12       1       3      1      9       9       0      2      1        2        6
1463  71   2    1   13       5       4      0     NA      NA       3      2     NA        3        5
1464  26   1    1   12       1       5      3     11      11       3     NA     NA       NA       NA
1465  59   2    1   12       1       1      5     12      10       6     NA      2        3        6
1466  56   2    1   16       1       3      1     12      12       2      1      1        4        6
1467  58   2    1   20       8       3      0     NA      NA       3     NA     NA       NA       NA
1468  27   2    2   15       1       5      2     12      12       1      1     NA       NA       NA
1469  69   2    2   13       1       1      1     NA      12       3      1     NA        4        5
1470  30   2    1   13       1       5      1      7       1       4     NA     NA       NA       NA
1471  71   2    1   17       2       2      1     12      12       5     NA      2        5        6
1472  53   2    2    9       1       1      3     12      12       1      1     NA       NA       NA
1473  NA   1    2   14       1       3      1     12      12       1     NA      1       NA       NA
1474  34   2    2   11       1       1      1     12      NA       3      1      1       NA       NA
1475  37   2    1    8       1       3      1     12      10       5      1     NA        4        3
1476  29   2    2   14       1       1      2      9      NA       1     NA      1        4        2
1477  63   2    1   12       1       3      1     11       9      NA      2     NA       NA       NA
1478  32   2    2   16       3       5      1     10       9       1      1      1       NA       NA
1479  33   1    2   16       1       5      1     12      12       5     NA      1        4        8
1480  79   2    2   12       7       5      0     NA      NA       0     NA      1       NA       NA
1481  22   1    2   12       2       5      2     12       5       3      2     NA        3        3
1482  24   2    1   14       1       5      1     12      12       3      2      1       NA       NA
1483  31   2    1   16       7       1      1     12      NA       1      1      3        2        7
1484  43   2    1   16       7       1      2     NA      10       5      2      2       NA       NA
1485  56   2    1   16       1       3      1     NA      NA       6      2      2        4        8
1486  54   1    1   14       5       3      1     NA       9       5     NA      2       NA       NA
1487  47   1    1   12       1       1      2     12      12       3      1     NA       NA       NA
1488  72   2    1   16       5       1      0     NA      NA       6     NA      2        3        5
1489  60   1    1   18       5       1      1     NA      NA       6      2      2        3       10
1490  34   1    1   17       1       1      1     12      12       5     NA      2        3        7
1491  38   1    1   16       1       1      2     NA      12       0      1      1       NA       NA
1492  58   2    1   18       5       1      2     NA      NA       6     NA      2        5        7
1493  67   2    1   16       4       3      1      9      NA       4      1      2       NA       NA
1494  39   2    3   13       7       5      0      8      NA       7      1     NA        1        8
1495  75   2    1   12       7       3      0     12      NA       4      1      2        5        6
1496  65   2    1   14       3       1      0     12       2       3      1      1       NA       NA
1497  56   1    1   12       5       5      0      9      NA       0     NA     NA       NA       NA
1498  35   2    3   14       7       3      2     12      NA       2      1     NA       NA       NA
1499  57   2    2   18       1       1      1     12      12       0      1      1        4        3
1500  63   1    2   13       1       1      1     11      11       2     NA     NA        3        8
1501  29   1    1   12       1       5      1     11      11       2      2      1       NA       NA
1502  66   2    1   12       5       1      0     12      NA       6      1      2       NA       NA
1503  58   2    1   14       5       2      0     12      NA       1      1      1       NA       NA
1504  77   2    1   16       1       1      2     12      12       0      1      1       NA       NA
1505  38   1    3    6       1       5      2     12      12       2     NA     NA       NA       NA
1506  34   2    1   14       2       1      2     12       3       3      1     NA        2        6
1507  27   2    2   13       1       5      1     12      12       1     NA     NA       NA       NA
1508  46   2    1    6       7       1      2     10      NA       5      1     NA       NA       NA
1509  45   2    1   17       2       3      1     12       5       3     NA      1        2        3
1510  23   2    1   13       1       1      2     10       9       1      1     NA       NA       NA
1511  25   2    2   16       1       5      1     12      12       2      1      1        4        4
1512  23   2    3   14       1       5      1     11       8       3     NA      2       NA       NA
1513  57   1    1   12       8       1      1     12      NA       3     NA      1        3        5
1514  58   2    1   14       2       1      2     NA       2       3      1     NA       NA       NA
1515  50   2    1    8       1       3      1     12      12       5      1     NA        3        7
1516  70   1    2   13       5       5      0     12      NA       0     NA     NA       NA       NA
1517  58   2    1   14       1       4      1     11      11       3      1     NA       NA       NA
1518  68   2    1   15       5       3      0     12      NA       0      1      1        2        0
1519  25   2    1   14       2       1      2     12      12       3     NA     NA       NA       NA
1520  68   2    1   12       5       2      1     12      NA       2      1     NA       NA       NA
1521  54   2    1   12       2       3      1      9       4       6      2      2        3        2
1522  30   2    1   10       7       3      1      3      NA       4     NA     NA        3        4
1523  64   2    1   12       2       3      2     12       9       0      1      1       NA       NA
1524  58   1    1   11       1       1      2     12      12       6      1      2        4        7
1525  69   2    2    0       8       1      0     NA      NA       0     NA      1       NA       NA
1526  56   2    1   12       3       1      1     12      12       1      1     NA       NA       NA
1527  69   2    1   10       5       1      1      8      NA       4      1      2        3        7
1528  46   1    1   12       1       1      4     NA      NA       6     NA      2       NA       NA
1529  34   1    1   11       1       3      2     12      10       6      2     NA       NA       NA
1530  67   2    1   13       5       3      0      9      NA       6      2      2       NA       NA
1531  40   2    1   13       7       5      0      1      NA       3      1     NA       NA       NA
1532  44   2    1   12       7       3      2     11      NA       4     NA     NA        4        5
1533  32   2    2   15       1       5      1     12      12       0      1      1       NA       NA
1534  33   1    2   10       2       5      3     12       9       3     NA      1       NA       NA
1535  35   1    3    9       1       1      2     NA      11       4      2     NA       NA       NA
1536  70   2    3   15       5       1      2     12      NA      NA     NA     NA        4        5
1537  59   1    2   13       8       5      0      9       1       1      1      2        4        4
1538  32   2    2    9       1       5      1      1       1       6     NA      1       NA       NA
